,model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
646,RexNet,30.0,1.0,4.0,1.0,32.0,1e-07,0.0,0.5038824380915353,0.5543478260869565,0.5694444444444444,0.4536771695124098,0.7054245407166688,0.5074626865671642,0.3888888888888889,0.4415584415584415,0.5964912280701754,0.0,5879.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08300901_federated_metrics.csv,
647,RexNet,30.0,0.5,10.0,2.0,16.0,0.01,3.0,0.4151185493944114,0.4736842105263158,0.6319444444444444,0.3113863089095287,0.9512086118522444,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2.0,3358.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08300907_federated_metrics.csv,
648,RexNet,30.0,0.5,10.0,2.0,32.0,0.01,3.0,0.568527806803669,0.6473684210526316,0.6622474747474746,0.6597368421052631,11.167876636981964,0.6951219512195121,0.5370370370370371,0.5327102803738317,1.0,3.0,1544.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08300924_federated_metrics.csv,
649,RexNet,30.0,0.5,4.0,2.0,16.0,0.01,2.0,0.3258893502412748,0.5271739130434783,0.5138888888888888,0.4641304347826087,25.55906218031178,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,10.0,8174.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08300943_federated_metrics.csv,
650,RexNet,30.0,1.0,8.0,1.0,16.0,1e-05,28.0,0.6705399315596684,0.7989130434782608,0.6748511904761905,0.7000225468975468,0.4877628970729268,0.7058823529411765,0.6296296296296297,0.6075949367088608,0.8421052631578947,26.0,63207.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301005_federated_metrics.csv,
651,RexNet,30.0,0.5,4.0,2.0,32.0,0.01,0.0,0.5107862903225806,0.6304347826086956,0.5099206349206349,0.7513975155279503,1.3932083333316057,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1.0,3795.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301010_federated_metrics.csv,
652,RexNet,30.0,0.5,10.0,2.0,16.0,0.001,10.0,1.0,1.0,1.0,1.0,0.0076717000648348,0.6774193548387096,0.6296296296296297,0.6268656716417911,0.7368421052631579,8.0,11518.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301019_federated_metrics.csv,
653,RexNet,30.0,0.5,4.0,2.0,16.0,0.001,5.0,0.994186046511628,0.9945652173913044,1.0,0.9886363636363636,0.0179116961846125,0.6277372262773723,0.5277777777777778,0.5375,0.7543859649122807,0.0,10115.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301059_federated_metrics.csv,
654,RexNet,30.0,0.5,10.0,2.0,32.0,0.001,7.0,0.9941176470588234,0.994736842105263,1.0,0.9888888888888888,0.0237020410590048,0.3409090909090909,0.4629629629629629,0.4838709677419355,0.2631578947368421,0.0,11662.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301113_federated_metrics.csv,
655,RexNet,30.0,0.5,4.0,2.0,32.0,0.001,5.0,1.0,1.0,1.0,1.0,0.005049494147838,0.5757575757575758,0.4814814814814814,0.5066666666666667,0.6666666666666666,0.0,7275.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301141_federated_metrics.csv,
656,RexNet,30.0,1.0,8.0,1.0,32.0,1e-05,23.0,0.4877976190476191,0.6304347826086956,0.5639880952380953,0.4465365312791783,0.6861203387379646,0.7286821705426356,0.6759259259259259,0.6527777777777778,0.8245614035087719,17.0,63655.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301219_federated_metrics.csv,
657,RexNet,30.0,0.5,4.0,2.0,16.0,0.0001,20.0,1.0,1.0,1.0,1.0,0.0021858583170675,0.7162162162162162,0.6111111111111112,0.5824175824175825,0.9298245614035088,3.0,27472.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301300_federated_metrics.csv,
658,RexNet,30.0,1.0,8.0,1.0,16.0,1e-06,12.0,0.4320646565262261,0.5597826086956522,0.5825892857142857,0.3542720759632524,0.715679121406182,0.5074626865671642,0.3888888888888889,0.4415584415584415,0.5964912280701754,8.0,13552.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301314_federated_metrics.csv,
659,RexNet,30.0,0.5,10.0,2.0,16.0,0.0001,26.0,0.995238095238095,0.994736842105263,0.9909090909090909,1.0,0.0313958203329667,0.6666666666666666,0.5462962962962963,0.5444444444444444,0.8596491228070176,0.0,65906.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301325_federated_metrics.csv,
660,RexNet,30.0,1.0,8.0,1.0,32.0,1e-06,0.0,0.4464346863147173,0.5652173913043478,0.6175595238095238,0.3565023620170679,0.7910365015268326,0.5483870967741935,0.4814814814814814,0.5074626865671642,0.5964912280701754,0.0,6159.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301351_federated_metrics.csv,
661,RexNet,30.0,1.0,8.0,1.0,16.0,1e-07,0.0,0.3771503457842466,0.5,0.5297619047619048,0.2968864468864469,0.7862070134800413,0.7162162162162162,0.6111111111111112,0.5824175824175825,0.9298245614035088,0.0,4963.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301425_federated_metrics.csv,
662,RexNet,30.0,0.5,4.0,2.0,32.0,0.0001,25.0,1.0,1.0,1.0,1.0,0.000864553921186,0.2898550724637681,0.5462962962962963,0.8333333333333334,0.175438596491228,21.0,44396.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301447_federated_metrics.csv,
663,RexNet,30.0,1.0,8.0,1.0,32.0,1e-07,0.0,0.4219751526572768,0.5706521739130435,0.546875,0.3550189393939394,0.7563363611698151,0.2784810126582278,0.4722222222222222,0.5,0.1929824561403508,0.0,10265.0,C:\Users\DaisLabTSB\Desktop\Federated-Learning-Thesis\csv\3008\08301514_federated_metrics.csv,
0,RexNet,5.0,0.5,10.0,1.0,16.0,1e-07,4.0,0.4636261450967334,0.531578947368421,0.4721717171717172,0.4856204906204906,0.7568889334013588,0.5864661654135338,0.4907407407407407,0.5131578947368421,0.6842105263157895,0.0,2796.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301558_federated_metrics.csv,
1,RexNet,5.0,0.5,10.0,1.0,32.0,1e-07,1.0,0.5014565826330533,0.6263157894736842,0.5271717171717172,0.4899769674769675,0.7295159935951232,0.4603174603174603,0.3703703703703703,0.4202898550724637,0.5087719298245614,0.0,2786.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301624_federated_metrics.csv,
2,RexNet,5.0,0.5,10.0,1.0,16.0,1e-09,0.0,0.5486582767078122,0.5578947368421052,0.6168939393939393,0.5191408591408591,0.7241643245282926,0.6486486486486487,0.5185185185185185,0.5274725274725275,0.8421052631578947,0.0,2686.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301649_federated_metrics.csv,
3,RexNet,5.0,0.5,10.0,1.0,32.0,1e-09,0.0,0.5241307189542483,0.5631578947368421,0.6361616161616162,0.482319118789707,0.7852549850940703,0.4210526315789473,0.5925925925925926,0.8421052631578947,0.2807017543859649,0.0,2719.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301714_federated_metrics.csv,
4,ResNext50,5.0,0.5,10.0,1.0,16.0,1e-07,0.0,0.5916546062633019,0.5,0.7932828282828284,0.4742612044817926,0.7195776104927063,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0.0,12847.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301735_federated_metrics.csv,
5,ResNet50,5.0,0.5,10.0,1.0,16.0,1e-07,4.0,0.3095238095238095,0.4105263157894737,0.3065909090909091,0.3287121212121212,0.7283446035887066,0.1728395061728395,0.3796296296296296,0.2916666666666667,0.1228070175438596,0.0,12972.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301735_federated_metrics.csv,
6,RexNet,5.0,1.0,10.0,1.0,16.0,1e-07,3.0,0.4954048163887981,0.5052631578947369,0.5521212121212121,0.4650271950271951,0.7990137300993266,0.6218487394957983,0.5833333333333334,0.5967741935483871,0.6491228070175439,0.0,3858.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301749_federated_metrics.csv,
7,RexNet,5.0,0.5,10.0,1.0,16.0,1e-05,1.0,0.3971441729625872,0.4578947368421053,0.4321464646464646,0.3847649572649573,0.8525073245952004,0.512396694214876,0.4537037037037037,0.484375,0.543859649122807,0.0,2966.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301816_federated_metrics.csv,
8,RexNet,5.0,1.0,10.0,1.0,32.0,1e-07,1.0,0.5217676767676768,0.5473684210526315,0.5540656565656565,0.5129215229215229,0.7536351680755615,0.2962962962962963,0.4722222222222222,0.5,0.2105263157894736,0.0,4173.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301828_federated_metrics.csv,
9,RexNet,5.0,0.5,10.0,1.0,32.0,1e-05,1.0,0.5420908898463078,0.5947368421052631,0.5432323232323232,0.5511111111111111,0.6908086121082306,0.5769230769230769,0.5925925925925926,0.6382978723404256,0.5263157894736842,1.0,3214.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301846_federated_metrics.csv,
10,RexNet,5.0,1.0,10.0,1.0,16.0,1e-09,0.0,0.4890054749172395,0.5,0.5425757575757575,0.4824404761904761,0.7843249855857145,0.38,0.4259259259259259,0.4418604651162791,0.3333333333333333,0.0,4119.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07301906_federated_metrics.csv,
11,RexNet,5.0,0.5,8.0,1.0,16.0,1e-05,1.0,0.3834365325077399,0.5163043478260869,0.5104166666666667,0.3113490675990676,0.7792988649528959,0.5454545454545454,0.4444444444444444,0.48,0.631578947368421,0.0,2358.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302230_federated_metrics.csv,
12,RexNet,5.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.3416569015349975,0.4945652173913044,0.447172619047619,0.287012987012987,0.7644470930099487,0.609271523178808,0.4537037037037037,0.4893617021276595,0.8070175438596491,0.0,2347.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302251_federated_metrics.csv,
13,RexNet,5.0,0.5,8.0,1.0,16.0,1e-06,3.0,0.3526315789473684,0.4619565217391304,0.5148809523809523,0.2792620573870574,0.842100380555443,0.2077922077922078,0.4351851851851852,0.4,0.1403508771929824,0.0,2447.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302313_federated_metrics.csv,
14,RexNet,5.0,0.5,8.0,1.0,32.0,1e-06,0.0,0.4289889021796916,0.5217391304347826,0.5967261904761905,0.3775883838383838,0.8678808286786079,0.5263157894736842,0.5,0.5263157894736842,0.5263157894736842,0.0,2538.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302336_federated_metrics.csv,
15,ResNet50,5.0,0.5,8.0,1.0,16.0,1e-05,4.0,0.879433066933067,0.934782608695652,0.7961309523809524,1.0,0.2590530222767721,0.4545454545454545,0.5555555555555556,0.6451612903225806,0.3508771929824561,0.0,10345.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302347_federated_metrics.csv,
16,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-05,4.0,0.8402389277389278,0.9130434782608696,0.7604166666666667,0.9571428571428572,0.2330369430229715,0.5714285714285714,0.5833333333333334,0.625,0.5263157894736842,4.0,10397.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3007\07302348_federated_metrics.csv,
17,RexNet,5.0,1.0,8.0,1.0,16.0,1e-05,1.0,0.4071438787185354,0.5108695652173914,0.5595238095238095,0.3288690476190476,0.7891983480557153,0.4299065420560747,0.4351851851851852,0.46,0.4035087719298245,0.0,3086.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310005_federated_metrics.csv,
18,RexNet,5.0,1.0,8.0,1.0,32.0,1e-05,1.0,0.4409794372294372,0.5597826086956522,0.6078869047619049,0.3630208333333333,0.8048713207244873,0.3157894736842105,0.3981481481481481,0.3947368421052631,0.2631578947368421,0.0,3413.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310037_federated_metrics.csv,
19,RexNet,5.0,1.0,8.0,1.0,16.0,1e-06,0.0,0.3843253968253968,0.5543478260869565,0.4486607142857142,0.3424717643467643,0.7627529401494109,0.4470588235294118,0.5648148148148148,0.6785714285714286,0.3333333333333333,0.0,2055.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310100_federated_metrics.csv,
20,ResNet50,5.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.7090714840714841,0.8695652173913043,0.5833333333333334,1.0,0.3058494664728641,0.0333333333333333,0.4629629629629629,0.3333333333333333,0.0175438596491228,0.0,11034.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310130_federated_metrics.csv,
21,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.843947718947719,0.9130434782608696,0.7782738095238095,0.9404761904761904,0.2939281184226274,0.5208333333333334,0.5740740740740741,0.6410256410256411,0.4385964912280701,1.0,10915.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310130_federated_metrics.csv,
22,RexNet,5.0,1.0,8.0,1.0,32.0,1e-06,3.0,0.4178330323357413,0.5489130434782609,0.5386904761904762,0.3470643939393939,0.750497929751873,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0.0,3269.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310130_federated_metrics.csv,
23,RexNet,5.0,0.5,8.0,2.0,16.0,1e-05,2.0,0.4004020467836257,0.5652173913043478,0.4992559523809523,0.342378108003108,0.7107691003576568,0.5294117647058824,0.5555555555555556,0.6,0.4736842105263157,0.0,2922.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310157_federated_metrics.csv,
24,RexNet,5.0,0.5,8.0,2.0,32.0,1e-05,0.0,0.4197935305671879,0.5163043478260869,0.6071428571428572,0.3348484848484848,0.7674538344144821,0.4117647058823529,0.4444444444444444,0.4666666666666667,0.3684210526315789,4.0,2906.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310225_federated_metrics.csv,
25,RexNet,5.0,0.5,8.0,2.0,16.0,1e-06,1.0,0.3971712132896343,0.4565217391304348,0.6086309523809524,0.3014645893322364,0.8230114575961361,0.5045045045045045,0.4907407407407407,0.5185185185185185,0.4912280701754385,0.0,2936.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310251_federated_metrics.csv,
26,ResNet50,5.0,0.5,8.0,1.0,16.0,1e-06,4.0,0.1125,0.7119565217391303,0.0699404761904761,0.3125,0.5674587515709193,0.2162162162162162,0.4629629629629629,0.4705882352941176,0.1403508771929824,0.0,10986.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310312_federated_metrics.csv,
27,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-06,4.0,0.5677690365190364,0.8043478260869565,0.462797619047619,0.8083333333333333,0.5258902173651301,0.1917808219178082,0.4537037037037037,0.4375,0.1228070175438596,4.0,10922.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310312_federated_metrics.csv,
28,RexNet,5.0,0.5,8.0,2.0,32.0,1e-06,2.0,0.4591907799802536,0.5597826086956522,0.6346726190476191,0.3666762159409218,0.7144369930028915,0.6753246753246753,0.5370370370370371,0.5360824742268041,0.912280701754386,0.0,3190.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310322_federated_metrics.csv,
29,RexNet,5.0,1.0,8.0,2.0,16.0,1e-05,3.0,0.3562466214555998,0.5054347826086957,0.4568452380952381,0.2965458152958152,0.7625281133729478,0.624113475177305,0.5092592592592593,0.5238095238095238,0.7719298245614035,0.0,4130.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310400_federated_metrics.csv,
30,RexNet,5.0,1.0,8.0,2.0,32.0,1e-05,4.0,0.4771115762892078,0.5978260869565217,0.6116071428571428,0.3939664502164502,0.6979854553937912,0.3962264150943396,0.4074074074074074,0.4285714285714285,0.3684210526315789,0.0,4242.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310439_federated_metrics.csv,
31,ResNet50,5.0,0.5,8.0,1.0,32.0,1e-06,4.0,0.431547619047619,0.7717391304347825,0.3043154761904762,0.8020833333333333,0.5585827305912971,0.0,0.4722222222222222,0.0,0.0,0.0,11414.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310459_federated_metrics.csv,
32,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-06,4.0,0.5383954678362572,0.6413043478260869,0.6793154761904763,0.4514350233100233,0.6536687687039375,0.1875,0.5185185185185185,0.8571428571428571,0.1052631578947368,4.0,11516.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310501_federated_metrics.csv,
33,RexNet,5.0,1.0,8.0,2.0,16.0,1e-06,1.0,0.369346276059831,0.4836956521739131,0.5230654761904762,0.2900217837717838,0.843304239537405,0.56,0.4907407407407407,0.5147058823529411,0.6140350877192983,0.0,4519.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310523_federated_metrics.csv,
34,RexNet,5.0,1.0,8.0,2.0,32.0,1e-06,1.0,0.429338735095314,0.5434782608695652,0.5721726190476191,0.3470238095238095,0.7905404791235924,0.4210526315789473,0.4907407407407407,0.5263157894736842,0.3508771929824561,0.0,4838.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310607_federated_metrics.csv,
35,RexNet,10.0,0.5,8.0,1.0,16.0,1e-05,4.0,0.3914565826330532,0.532608695652174,0.5133928571428571,0.3224511599511599,0.7671844657996425,0.6527777777777778,0.5370370370370371,0.5402298850574713,0.8245614035087719,0.0,8922.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310655_federated_metrics.csv,
36,ResNet50,5.0,1.0,8.0,1.0,16.0,1e-05,3.0,0.8636113886113886,0.9239130434782608,0.7938988095238095,0.9642857142857144,0.2795009283429902,0.6357615894039735,0.4907407407407407,0.5106382978723404,0.8421052631578947,0.0,16002.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310728_federated_metrics.csv,
37,ResNext50,5.0,1.0,8.0,1.0,16.0,1e-05,4.0,0.8665209790209791,0.9293478260869564,0.7938988095238095,0.975,0.1842277682305354,0.6951219512195121,0.5370370370370371,0.5327102803738317,1.0,2.0,15594.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310728_federated_metrics.csv,
38,RexNet,10.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.4006468376824414,0.5271739130434783,0.5171130952380951,0.3308566433566433,0.7508664354681969,0.6306306306306306,0.6203703703703703,0.6481481481481481,0.6140350877192983,0.0,4475.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310728_federated_metrics.csv,
39,RexNet,10.0,0.5,8.0,1.0,16.0,1e-06,7.0,0.4107288748832867,0.5489130434782609,0.5230654761904762,0.3419913419913419,0.7252446894088518,0.6764705882352942,0.5925925925925926,0.5822784810126582,0.8070175438596491,0.0,8870.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310817_federated_metrics.csv,
40,RexNet,10.0,0.5,8.0,1.0,32.0,1e-06,8.0,0.5072178661701142,0.6032608695652174,0.6696428571428572,0.412405303030303,0.6806285008788109,0.5757575757575758,0.4814814814814814,0.5066666666666667,0.6666666666666666,0.0,8449.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07310904_federated_metrics.csv,
41,ResNet50,5.0,0.5,8.0,1.0,16.0,1e-05,4.0,0.7674186924186924,0.8913043478260869,0.6480654761904762,1.0,0.270137832419056,0.0,0.4722222222222222,0.0,0.0,0.0,9863.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311201_federated_metrics.csv,
42,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-05,3.0,0.8391400266400266,0.9076086956521738,0.7782738095238095,0.9352678571428572,0.2755258063502285,0.6285714285714286,0.5185185185185185,0.5301204819277109,0.7719298245614035,4.0,10033.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311201_federated_metrics.csv,
43,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-05,3.0,0.8921086062630179,0.9293478260869564,0.9174107142857144,0.8918650793650793,0.3881813399493694,0.6666666666666666,0.5185185185185185,0.5252525252525253,0.912280701754386,4.0,10009.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311336_federated_metrics.csv,
44,ResNet50,5.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.7316142191142191,0.8750000000000001,0.5870535714285714,1.0,0.3186634443700313,0.0,0.4537037037037037,0.0,0.0,0.0,10018.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311336_federated_metrics.csv,
45,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-06,4.0,0.6003613506806231,0.7010869565217391,0.7418154761904762,0.5108173076923077,0.6266097225572751,0.5909090909090909,0.5,0.52,0.6842105263157895,4.0,10399.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311513_federated_metrics.csv,
46,ResNet50,5.0,0.5,8.0,1.0,16.0,1e-06,4.0,0.5063332421091041,0.4076086956521739,1.0,0.3398838004101162,0.7440171332462974,0.6853146853146853,0.5833333333333334,0.5697674418604651,0.8596491228070176,4.0,10414.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311513_federated_metrics.csv,
47,ResNet50,5.0,0.5,8.0,1.0,32.0,1e-06,3.0,0.4851522187822497,0.6630434782608696,0.5282738095238095,0.4526515151515151,0.634899340569973,0.4869565217391304,0.4537037037037037,0.4827586206896552,0.4912280701754385,0.0,9708.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311644_federated_metrics.csv,
48,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-06,4.0,0.4328865578865579,0.733695652173913,0.3616071428571428,0.5755952380952382,0.6020679771900177,0.0344827586206896,0.4814814814814814,1.0,0.0175438596491228,0.0,9764.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311644_federated_metrics.csv,
49,ResNet50,5.0,1.0,8.0,1.0,16.0,1e-05,4.0,0.8549575424575425,0.9239130434782608,0.7604166666666667,1.0,0.2259778995876727,0.5666666666666667,0.5185185185185185,0.5396825396825397,0.5964912280701754,0.0,12837.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311844_federated_metrics.csv,
50,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-05,4.0,0.8962454212454213,0.940217391304348,0.8482142857142857,0.9571428571428572,0.1910446093053273,0.717948717948718,0.5925925925925926,0.5656565656565656,0.9824561403508772,1.0,9619.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07311905_federated_metrics.csv,
51,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-05,4.0,0.8514568764568765,0.9184782608695652,0.7782738095238095,0.9571428571428572,0.2778698578476906,0.6324786324786325,0.6018518518518519,0.6166666666666667,0.6491228070175439,4.0,9380.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07312034_federated_metrics.csv,
52,ResNet50,5.0,1.0,8.0,1.0,32.0,1e-05,4.0,0.8551864801864802,0.9239130434782608,0.7626488095238095,1.0,0.2719522174447775,0.5137614678899083,0.5092592592592593,0.5384615384615384,0.4912280701754385,0.0,12374.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07312041_federated_metrics.csv,
53,ResNext50,5.0,0.5,8.0,1.0,16.0,1e-06,4.0,0.3323378010878011,0.7010869565217391,0.2529761904761904,0.5083333333333333,0.6012553077029145,0.0666666666666666,0.4814814814814814,0.6666666666666666,0.0350877192982456,2.0,9215.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07312200_federated_metrics.csv,
54,ResNet50,5.0,1.0,8.0,1.0,16.0,1e-06,4.0,0.2736111111111111,0.733695652173913,0.1778273809523809,0.6458333333333333,0.5629223206120988,0.0,0.4629629629629629,0.0,0.0,0.0,12233.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07312238_federated_metrics.csv,
55,ResNext50,5.0,0.5,8.0,1.0,32.0,1e-06,4.0,0.5389496468443836,0.7391304347826086,0.5334821428571429,0.5724431818181818,0.6284634619951248,0.6583850931677019,0.4907407407407407,0.5096153846153846,0.9298245614035088,0.0,9780.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\3107\07312332_federated_metrics.csv,
56,ResNext50,5.0,1.0,8.0,1.0,16.0,1e-05,4.0,0.885989010989011,0.9347826086956522,0.8325892857142857,0.9583333333333334,0.1819610532940081,0.6792452830188679,0.5277777777777778,0.5294117647058824,0.9473684210526316,4.0,11865.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\0108\08010124_federated_metrics.csv,
57,ResNext50,10.0,0.5,8.0,1.0,16.0,1e-05,9.0,0.9737179487179488,0.983695652173913,0.9665178571428572,0.984375,0.0503618561083187,0.7044025157232704,0.5648148148148148,0.5490196078431373,0.9824561403508772,3.0,32101.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\0108\08011331_federated_metrics.csv,
58,ResNext50,10.0,0.5,8.0,1.0,32.0,1e-05,8.0,0.9047535797535798,0.9456521739130436,0.8452380952380953,0.9821428571428572,0.1314486637711525,0.3294117647058823,0.4722222222222222,0.5,0.2456140350877192,9.0,31396.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\0108\08011627_federated_metrics.csv,
59,ResNet50,10.0,0.5,8.0,1.0,16.0,1e-07,9.0,0.4372610211426001,0.5706521739130435,0.5595238095238094,0.3697649572649572,0.7034999951720237,0.3809523809523809,0.3981481481481481,0.4166666666666667,0.3508771929824561,6.0,30319.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\0108\08011820_federated_metrics.csv,
60,ResNext50,10.0,0.5,8.0,1.0,16.0,1e-06,9.0,0.5560588518871877,0.5434782608695653,0.9174107142857144,0.4034617794486215,0.6540926218680713,0.6993865030674846,0.5462962962962963,0.5377358490566038,1.0,0.0,31742.0,C:\Users\DaisLabTBB\Desktop\Federated-Learning-Thesis\csv\0108\08011927_federated_metrics.csv,
