model_name,global_epoch,models_percentage,MIN_NUM_WORKERS,local_epoch,batch_size,learning_rate,best_epoch,best_f1,best_acc,best_prec,best_recall,best_loss,best_f1_test,best_acc_test,best_recall_test,best_precision_test,best_round_test,total_duration,dataframe_path,model_path
ResNet18,5,1.0,8,3,32,1e-09,1,0.4531873043942009,0.3478260869565217,0.8950892857142857,0.3049642799356758,0.7550672367215157,0.5606060606060606,0.4629629629629629,0.4933333333333333,0.6491228070175439,0,3385,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061522_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,0.01,2,0.3893887976646597,0.5157894736842105,0.6,0.6894736842105262,37151334616.17006,0.0,0.4722222222222222,0.0,0.0,0,3270,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061553_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,0.01,1,0.2658438241196862,0.5368421052631579,0.3999999999999999,0.8,90372144994761.7,0.0,0.4722222222222222,0.0,0.0,0,3281,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061623_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,0.001,4,0.9153770455550642,0.9210526315789472,0.8975757575757575,0.9483333333333333,0.2027436027793507,0.1538461538461538,0.4907407407407407,0.625,0.087719298245614,3,3280,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061653_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,0.001,2,0.9011101282618308,0.9105263157894736,0.8939646464646462,0.9343434343434344,1.583791305869818,0.5773195876288659,0.6203703703703703,0.7,0.4912280701754385,2,3348,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061724_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,0.0001,3,1.0,1.0,1.0,1.0,0.0149473210400045,0.25,0.5,0.6,0.1578947368421052,1,3256,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061755_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,0.0001,3,0.994736842105263,0.994736842105263,0.99,1.0,0.0421186602907255,0.4269662921348314,0.5277777777777778,0.59375,0.3333333333333333,2,3247,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061825_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,1e-05,4,0.9708082706766916,0.9736842105263156,0.9559090909090908,0.9875,0.1086716056654327,0.425531914893617,0.5,0.5405405405405406,0.3508771929824561,0,3261,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061855_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,1e-05,4,0.9657102314610052,0.9684210526315788,0.9572979797979796,0.9763888888888888,0.1425833217799663,0.5046728971962616,0.5092592592592593,0.54,0.4736842105263157,0,3232,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061925_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,1e-06,4,0.4887567334626158,0.6578947368421052,0.3919444444444444,0.684047619047619,0.5572764756648163,0.2352941176470588,0.5185185185185185,0.7272727272727273,0.1403508771929824,0,3260,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07061955_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,1e-06,4,0.6496803370373165,0.5736842105263158,0.8697979797979799,0.5249885735179853,0.6816282868385314,0.3333333333333333,0.4074074074074074,0.4102564102564102,0.2807017543859649,1,3264,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062026_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,1e-07,4,0.6253153769085278,0.5578947368421052,0.8133333333333332,0.5137973137973139,0.7120615074509069,0.5614035087719298,0.5370370370370371,0.5614035087719298,0.5614035087719298,2,3216,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062055_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,1e-07,4,0.0,0.5368421052631579,0.0,1.0,0.8027541518211365,0.0,0.4722222222222222,0.0,0.0,0,3287,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062126_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,1e-08,0,0.6297524773726146,0.6105263157894736,0.7161363636363636,0.5705078255078255,0.6609008175762076,0.624113475177305,0.5092592592592593,0.5238095238095238,0.7719298245614035,0,2172,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062150_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,1e-08,4,0.6314522897281517,0.4631578947368421,1.0,0.4631578947368421,0.75591481924057,0.6666666666666666,0.5,0.5142857142857142,0.9473684210526316,4,3246,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062220_federated_metrics.csv,
ResNet18,5,0.5,10,3,16,1e-09,1,0.3496647796647796,0.6263157894736842,0.2448484848484848,0.9016666666666664,0.6604306901756086,0.2432432432432432,0.4814814814814814,0.5294117647058824,0.1578947368421052,0,3260,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062250_federated_metrics.csv,
ResNet18,5,0.5,10,3,32,1e-09,2,0.4486294261294261,0.5789473684210527,0.3746969696969697,0.5942063492063492,0.6952348172664641,0.375,0.4444444444444444,0.4615384615384615,0.3157894736842105,0,2135,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062314_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,0.01,0,0.1235449735449735,0.5157894736842106,0.1999999999999999,0.8894736842105262,0.8710341356302562,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,4500,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0607\07062359_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,0.01,3,0.1968783068783068,0.5315789473684212,0.3,0.8473684210526314,0.6915423214435578,0.0,0.4722222222222222,0.0,0.0,0,4511,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070043_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,0.001,4,0.873264681311121,0.8578947368421049,0.9077777777777776,0.8691447368421051,0.4141300449637991,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,4745,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070127_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,0.001,0,0.8312366701066392,0.8842105263157893,0.7746717171717171,0.9763888888888888,0.6111633117310703,0.4545454545454545,0.5555555555555556,0.6451612903225806,0.3508771929824561,0,4326,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070208_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,0.0001,1,0.9719920431940892,0.9736842105263156,0.9674999999999998,0.9805555555555556,0.0896509569942473,0.5102040816326531,0.5555555555555556,0.6097560975609756,0.4385964912280701,1,4289,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070249_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,0.0001,1,0.9707592510688484,0.9736842105263156,0.9447979797979796,1.0,0.0617665686644613,0.273972602739726,0.5092592592592593,0.625,0.175438596491228,2,4260,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070329_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,1e-05,2,0.9236437908496732,0.9315789473684208,0.8920959595959596,0.9675,0.1924033044494296,0.5454545454545454,0.5833333333333334,0.6428571428571429,0.4736842105263157,1,4287,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070409_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,1e-05,4,0.9304842543077836,0.9368421052631576,0.9111868686868688,0.9547979797979798,0.1882227443158626,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,4274,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070450_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,1e-06,4,0.6786520146520147,0.5631578947368421,1.0,0.5164452184382525,0.6763013016236455,0.6790123456790124,0.5185185185185185,0.5238095238095238,0.9649122807017544,0,4304,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070530_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,1e-06,2,0.6506080586080587,0.5368421052631579,0.930909090909091,0.5034703368526897,0.6801701128482818,0.6792452830188679,0.5277777777777778,0.5294117647058824,0.9473684210526316,0,4751,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070619_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,1e-07,3,0.4384092477570739,0.4578947368421052,0.5289141414141414,0.3946977124183007,0.7007188345256605,0.5176470588235295,0.6203703703703703,0.7857142857142857,0.3859649122807017,0,4242,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070703_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,1e-07,4,0.653254764843,0.5894736842105263,0.8453030303030304,0.5391057063851182,0.7017175376415252,0.6065573770491803,0.5555555555555556,0.5692307692307692,0.6491228070175439,1,4356,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070744_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,1e-08,2,0.1146053946053946,0.4894736842105263,0.0767929292929292,0.3366666666666666,0.7817963149202498,0.0,0.4722222222222222,0.0,0.0,0,4329,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070825_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,1e-08,2,0.085079365079365,0.5473684210526316,0.0522727272727272,0.75,0.7411372303962708,0.0,0.4722222222222222,0.0,0.0,0,4458,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070909_federated_metrics.csv,
ResNet18,5,1.0,10,3,16,1e-09,1,0.6506058466493249,0.5526315789473684,0.9061868686868688,0.5095098039215687,0.7125212987786845,0.7,0.5555555555555556,0.5436893203883495,0.9824561403508772,0,4213,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07070949_federated_metrics.csv,
ResNet18,5,1.0,10,3,32,1e-09,2,0.0444444444444444,0.5473684210526316,0.0249999999999999,1.0,0.7601953744888305,0.0,0.4722222222222222,0.0,0.0,0,4198,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071028_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,0.01,9,0.6599007104954062,0.6304347826086956,0.8472222222222222,0.5669578157349896,0.6273473520641741,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,3982,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071050_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,0.01,6,0.5886603915876946,0.7065217391304348,0.626984126984127,0.6123511904761905,22.284011967804123,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,3,3999,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071113_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,0.001,8,0.9018354710305176,0.9239130434782608,0.8551587301587302,0.9558823529411764,0.2525938237418101,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,7,3945,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071134_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,0.001,5,0.9433973885193396,0.9565217391304348,0.9186507936507936,0.9722222222222222,0.127597022394184,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,3,2131,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071150_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,0.0001,5,0.994186046511628,0.9945652173913044,1.0,0.9886363636363636,0.0130045333416606,0.5510204081632653,0.5925925925925926,0.6585365853658537,0.4736842105263157,5,2616,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071207_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,0.0001,3,1.0,1.0,1.0,1.0,0.0104684530391671,0.379746835443038,0.5462962962962963,0.6818181818181818,0.2631578947368421,4,1599,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071221_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,1e-05,9,0.9928571428571428,0.9945652173913044,0.9861111111111112,1.0,0.0363991285532551,0.1492537313432835,0.4722222222222222,0.5,0.087719298245614,2,3964,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071243_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,1e-05,9,0.9781512605042016,0.9836956521739132,0.9583333333333334,1.0,0.0815785872426046,0.4782608695652174,0.5555555555555556,0.6285714285714286,0.3859649122807017,4,3970,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071305_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,1e-06,9,0.8004578754578755,0.8097826086956521,0.9186507936507936,0.7117502792906019,0.4394763261079788,0.4301075268817204,0.5092592592592593,0.5555555555555556,0.3508771929824561,5,4058,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071327_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,1e-06,9,0.7150968170789143,0.717391304347826,0.8531746031746031,0.6186355311355312,0.5302964053724123,0.5426356589147286,0.4537037037037037,0.4861111111111111,0.6140350877192983,0,3973,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071349_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,1e-07,7,0.5720352987837123,0.4239130434782608,0.9464285714285714,0.4105443974630021,0.9178227367608444,0.6956521739130435,0.5462962962962963,0.5384615384615384,0.9824561403508772,0,4126,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071412_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,1e-07,9,0.2399311257069877,0.5543478260869565,0.1765873015873015,0.3992424242424242,0.6979010824276053,0.6138613861386139,0.6388888888888888,0.7045454545454546,0.543859649122807,2,3938,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071434_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,1e-08,3,0.3269686907020873,0.5054347826086957,0.2996031746031746,0.3616613649508385,0.7490736207236415,0.4554455445544554,0.4907407407407407,0.5227272727272727,0.4035087719298245,0,1583,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071447_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,1e-08,1,0.5802586678230048,0.4565217391304347,0.9226190476190478,0.4249204983078538,0.80783052029817,0.6666666666666666,0.5462962962962963,0.5444444444444444,0.8596491228070176,2,2713,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071505_federated_metrics.csv,
ResNet18,10,0.5,4,1,16,1e-09,3,0.420965230928905,0.4347826086956522,0.5079365079365079,0.3612712874332064,0.8295585739871729,0.6111111111111112,0.4814814814814814,0.5057471264367817,0.7719298245614035,0,823,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071515_federated_metrics.csv,
ResNet18,10,0.5,4,1,32,1e-09,7,0.5559449866903283,0.532608695652174,0.7202380952380952,0.4541951374543143,0.7124289792516958,0.4601769911504424,0.4351851851851852,0.4642857142857143,0.4561403508771929,0,2763,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071533_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,0.01,9,0.6150266558236198,0.6847826086956521,0.6547619047619049,0.6178241692947575,0.5965407147355701,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,6819,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071613_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,0.01,0,0.1949728260869565,0.4021739130434782,0.3194444444444444,0.3924689440993789,14.629846468567848,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,2863,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071638_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,0.001,9,0.967948717948718,0.9728260869565216,0.9861111111111112,0.9523809523809524,0.0577732241008957,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,2,7002,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071717_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,0.001,6,0.9589262864011788,0.9673913043478262,0.9464285714285714,0.9736842105263158,0.088808939138645,0.6792452830188679,0.5277777777777778,0.5294117647058824,0.9473684210526316,5,4035,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071747_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,0.0001,6,1.0,1.0,1.0,1.0,0.0033986769203446,0.4,0.5555555555555556,0.6956521739130435,0.2807017543859649,0,4072,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071814_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,0.0001,7,1.0,1.0,1.0,1.0,0.0008531898688192,0.32,0.5277777777777778,0.6666666666666666,0.2105263157894736,8,6065,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071851_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,1e-05,9,0.9781512605042016,0.9836956521739132,0.9583333333333334,1.0,0.0298113797123179,0.3013698630136986,0.5277777777777778,0.6875,0.1929824561403508,1,6665,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07071928_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,1e-05,9,0.9564692839441764,0.9673913043478262,0.9186507936507936,1.0,0.0942182154192224,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,5,6857,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072007_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,1e-06,9,0.7867271695972773,0.8043478260869565,0.882936507936508,0.7172826086956522,0.4330781393724939,0.5544554455445545,0.5833333333333334,0.6363636363636364,0.4912280701754385,0,6628,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072044_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,1e-06,9,0.477396878483835,0.7119565217391304,0.3313492063492063,0.8722222222222222,0.4990019752927448,0.0,0.4722222222222222,0.0,0.0,0,6583,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072121_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,1e-07,9,0.5514574657136188,0.4402173913043478,0.8511904761904762,0.4085274650823431,0.8916023496700372,0.6748466257668712,0.5092592592592593,0.5188679245283019,0.9649122807017544,0,6585,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072158_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,1e-07,9,0.6096746075438333,0.5271739130434783,0.9067460317460316,0.4599776449041154,0.775107019621393,0.6865671641791045,0.6111111111111112,0.5974025974025974,0.8070175438596491,0,6887,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072237_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,1e-08,0,0.5703454037392331,0.4456521739130434,0.9047619047619048,0.4168498168498168,0.8587181043365728,0.6933333333333334,0.5740740740740741,0.5591397849462365,0.912280701754386,2,2588,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0707\07072259_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,1e-08,2,0.4014705882352941,0.5869565217391304,0.3373015873015872,0.5055288461538461,0.69484378915766,0.5470085470085471,0.5092592592592593,0.5333333333333333,0.5614035087719298,0,1065,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080123_federated_metrics.csv,
ResNet18,10,1.0,4,1,16,1e-09,0,0.4980427233505209,0.5597826086956521,0.5317460317460317,0.4745833333333333,0.7113936867402948,0.3725490196078431,0.4074074074074074,0.4222222222222222,0.3333333333333333,0,1637,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080138_federated_metrics.csv,
ResNet18,10,1.0,4,1,32,1e-09,6,0.3688860273695904,0.4021739130434782,0.4305555555555555,0.323623188405797,0.7924194374810095,0.7008547008547008,0.6759259259259259,0.6833333333333333,0.7192982456140351,0,2999,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080200_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,0.01,6,0.324712314895184,0.4347826086956521,0.6316964285714286,0.3482789855072464,1.0420399573834045,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,5757,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080239_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,0.01,5,0.2653846153846154,0.7173913043478262,0.2016369047619047,0.8041666666666667,58021.58644747734,0.0,0.4722222222222222,0.0,0.0,0,3342,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080307_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,0.001,5,0.8230576441102757,0.8913043478260869,0.8147321428571429,0.8771645021645021,0.3618313712912546,0.671875,0.6111111111111112,0.6056338028169014,0.7543859649122807,4,4363,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080339_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,0.001,4,0.863785642462113,0.907608695652174,0.9151785714285714,0.8460948773448773,0.7637309345882386,0.6190476190476191,0.5555555555555556,0.5652173913043478,0.6842105263157895,1,4529,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080412_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,0.0001,5,0.9708333333333332,0.983695652173913,0.9486607142857144,1.0,0.0468581518188844,0.6722689075630253,0.6388888888888888,0.6451612903225806,0.7017543859649122,0,4367,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080444_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,0.0001,6,0.9545787545787546,0.9728260869565216,0.9174107142857144,1.0,0.0733753500971943,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,7,8506,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080531_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,1e-05,9,0.933974358974359,0.9619565217391304,0.8995535714285714,0.984375,0.1357132412351505,0.6666666666666666,0.6574074074074074,0.6851851851851852,0.6491228070175439,6,8245,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080617_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,1e-05,9,0.8445408757908758,0.9130434782608696,0.7782738095238095,0.9583333333333334,0.2443004744127392,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,8185,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080703_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,1e-06,9,0.6061896436896437,0.7826086956521738,0.5691964285714286,0.6877976190476189,0.5051241604530292,0.4615384615384615,0.4814814814814814,0.5106382978723404,0.4210526315789473,0,8161,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080748_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,1e-06,9,0.5203449328449329,0.7228260869565217,0.4873511904761904,0.625,0.5946091897785664,0.3488372093023256,0.4814814814814814,0.5172413793103449,0.2631578947368421,0,8819,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080837_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,1e-07,3,0.4556103289930126,0.4184782608695652,0.8303571428571429,0.3191316638298062,0.8542648074419602,0.3736263736263736,0.4722222222222222,0.5,0.2982456140350877,0,1625,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080855_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,1e-07,9,0.4595054799002167,0.7228260869565217,0.415922619047619,0.6564102564102564,0.6534800231456757,0.6962025316455697,0.5555555555555556,0.5445544554455446,0.9649122807017544,0,8382,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07080944_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,1e-08,9,0.1794237012987013,0.5869565217391304,0.1726190476190476,0.1966269841269841,0.7113900233222091,0.1875,0.5185185185185185,0.8571428571428571,0.1052631578947368,0,8095,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081029_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,1e-08,1,0.2646962638810465,0.3641304347826086,0.4151785714285715,0.2008524563671622,0.887916311621666,0.6751592356687898,0.5277777777777778,0.53,0.9298245614035088,0,1669,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081048_federated_metrics.csv,
ResNet18,10,0.5,8,1,16,1e-09,0,0.4247964997964998,0.342391304347826,0.8058035714285714,0.2897304535849427,1.015408875501674,0.6754966887417219,0.5462962962962963,0.5425531914893617,0.8947368421052632,0,2486,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081111_federated_metrics.csv,
ResNet18,10,0.5,8,1,32,1e-09,3,0.2907083048530416,0.5706521739130436,0.2946428571428571,0.2988816738816738,0.7106040269136429,0.4395604395604395,0.5277777777777778,0.5882352941176471,0.3508771929824561,0,1634,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081129_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,0.01,5,0.4658138672599184,0.3043478260869565,1.0,0.3043478260869565,0.7098274959818177,0.0,0.4722222222222222,0.0,0.0,0,4281,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081205_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,0.01,1,0.1745736002966258,0.5489130434782608,0.375,0.7391304347826088,1.7207720428705215,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,0,3294,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081239_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,0.001,0,0.8305652680652681,0.9130434782608694,0.75,0.9821428571428572,1.1731813264902644,0.6942148760330579,0.6574074074074074,0.65625,0.7368421052631579,0,4376,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081316_federated_metrics.csv,
ResNet18,10,1.0,8,1,32,0.001,4,0.8087966771790301,0.8532608695652173,0.8973214285714286,0.7869318181818181,0.316493559628725,0.6909090909090909,0.5277777777777778,0.5277777777777778,1.0,1,4361,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081354_federated_metrics.csv,
ResNet18,10,1.0,8,1,16,0.0001,7,1.0,1.0,1.0,1.0,0.0102348757712641,0.3243243243243243,0.5370370370370371,0.7058823529411765,0.2105263157894736,8,9152,C:\Users\DaisLabTSB\Desktop\mattia\githubdesktop\FLProject\csv\0807\07081449_federated_metrics.csv,
